"BenchmarkName","Method","BaselineVersion","NewVersion","BaselineTime","NewTime","TimeChangePercent","TimeIndicator","BaselineMemory","NewMemory","MemoryChangePercent","MemoryIndicator"
"ListGetRangeVsLinqSkipTake","LookupElementsWithIndexing","8.0.1","8.0.1","13.93 μs","13.93 μs",,"",,,,""
"ListGetRangeVsLinqSkipTake","LookupElementsWithElementAt","8.0.1","8.0.1","63.20 μs","63.20 μs",,"",,,,""
"ListGetRangeVsLinqSkipTake","LookupElementsWithIndexing","8.0.1","8.0.1","5,061.04 μs","5,061.04 μs",,"",,,,""
"ListGetRangeVsLinqSkipTake","LookupElementsWithElementAt","8.0.1","8.0.1","8,670.99 μs","8,670.99 μs",,"",,,,""
"ListIndexVsElementAt","LookupElementsWithIndexing","8.0.1","10.0.0","13.93 μs","9.344 μs","-32.92175161521895","✓",,,,""
"ListIndexVsElementAt","LookupElementsWithElementAt","8.0.1","10.0.0","63.20 μs","9.375 μs","-85.16613924050634","✓",,,,""
"ListIndexVsElementAt","LookupElementsWithIndexing","8.0.1","10.0.0","5,061.04 μs","4,458.619 μs","-11.903106871314986","✓",,,,""
"ListIndexVsElementAt","LookupElementsWithElementAt","8.0.1","10.0.0","8,670.99 μs","4,861.369 μs","-43.93524845490538","✓",,,,""
"ListSearch","ForLoopSearch","8.0.1","10.0.0","14.55 ns","16.25 ns","11.683848797250853","✗",,,,""
"ListSearch","ForEachLoopSearch","8.0.1","10.0.0","13.66 ns","13.77 ns","0.8052708638360134","≈",,,,""
"ListSearch","ListFindIndexSearch","8.0.1","10.0.0","19.80 ns","28.43 ns","43.58585858585858","✗",,,,""
"ListSearch","ListIndexOfSearch","8.0.1","10.0.0","28.87 ns","10.53 ns","-63.526151714582625","✓",,,,""
"ListSearch","LinqSearch","8.0.1","10.0.0","189.62 ns","132.24 ns","-30.260521042084164","✓",,,,""
"ListSearch","ForLoopSearch","8.0.1","10.0.0","1,514.61 ns","1,507.21 ns","-0.48857461656795237","≈",,,,""
"ListSearch","ForEachLoopSearch","8.0.1","10.0.0","1,270.74 ns","1,265.50 ns","-0.4123581535168491","≈",,,,""
"ListSearch","ListFindIndexSearch","8.0.1","10.0.0","1,269.07 ns","2,351.62 ns","85.30262318075441","✗",,,,""
"ListSearch","ListIndexOfSearch","8.0.1","10.0.0","2,218.90 ns","957.98 ns","-56.82635540132498","✓",,,,""
"ListSearch","LinqSearch","8.0.1","10.0.0","8,820.63 ns","6,029.71 ns","-31.64082384138094","✓",,,,""
"ListSearch","ForLoopSearch","8.0.1","10.0.0","2,257,773.28 ns","2,352,149.51 ns","4.180057884288541","≈",,,,""
"ListSearch","ForEachLoopSearch","8.0.1","10.0.0","2,327,267.42 ns","2,169,543.80 ns","-6.777202252072953","✓",,,,""
"ListSearch","ListFindIndexSearch","8.0.1","10.0.0","2,067,626.90 ns","2,780,419.30 ns","34.47393724660866","✗",,,,""
"ListSearch","ListIndexOfSearch","8.0.1","10.0.0","2,691,191.68 ns","1,779,754.97 ns","-33.867402191136385","✓",,,,""
"ListSearch","LinqSearch","8.0.1","10.0.0","8,348,764.69 ns","6,255,118.75 ns","-25.077314042731757","✓",,,,""
"ListSortVsLinqOrderByGetFirstElement","ListSort","9.0.6","10.0.0","2.382 μs","1.857 μs","-22.040302267002517","✓","64 B","-",,""
"ListSortVsLinqOrderByGetFirstElement","LinqOrderBy","9.0.6","10.0.0","4.062 μs","4.520 μs","11.275233874938442","✗","528 B","128 B","-75.75757575757575","✓"
"ListSortVsLinqOrderByGetFirstElement","ListSort","9.0.6","10.0.0","13.866 μs","11.562 μs","-16.616183470359154","✓","400 B","-",,""
"ListSortVsLinqOrderByGetFirstElement","LinqOrderBy","9.0.6","10.0.0","11.179 μs","6.004 μs","-46.29215493335719","✓","528 B","128 B","-75.75757575757575","✓"
"ListSortVsLinqOrderByGetFirstElement","ListSort","9.0.6","10.0.0","15,751.220 μs","13,646.652 μs","-13.361301537277747","✓","112 B","-",,""
"ListSortVsLinqOrderByGetFirstElement","LinqOrderBy","9.0.6","10.0.0","3,053.381 μs","2,600.448 μs","-14.833818642350888","✓","192 B","128 B","-33.33333333333333","✓"
"ListSortVsLinqOrderByGetFirstElement","ListSort","9.0.6","10.0.0","266,182.982 μs","185,192.558 μs","-30.426597294638473","✓","64 B","-",,""
"ListSortVsLinqOrderByGetFirstElement","LinqOrderBy","9.0.6","10.0.0","26,392.248 μs","22,313.967 μs","-15.452571527821352","✓","240 B","128 B","-46.666666666666664","✓"
"ListSpreadVsReadOnly","ExpressionBodyWithItems","9.0.10","9.0.10","9.718 μs","9.718 μs",,"","26.56 KB","26.56 KB",,""
"ListSpreadVsReadOnly","ExpressionBodyEmpty","9.0.10","9.0.10","3.588 μs","3.588 μs",,"","11.72 KB","11.72 KB",,""
"ListSpreadVsReadOnly","IReadOnlyListWithItems","9.0.10","9.0.10","7.578 μs","7.578 μs",,"","17.19 KB","17.19 KB",,""
"ListSpreadVsReadOnly","IReadOnlyListEmpty","9.0.10","9.0.10","3.201 μs","3.201 μs",,"","8.59 KB","8.59 KB",,""
"ListSpreadVsReadOnly","FrozenSetWithItems","9.0.10","9.0.10","7.657 μs","7.657 μs",,"","17.19 KB","17.19 KB",,""
"ListSpreadVsReadOnly","FrozenSetEmpty","9.0.10","9.0.10","3.245 μs","3.245 μs",,"","8.59 KB","8.59 KB",,""
"ListTwoColumnSort","ListSortByTwoColumns","8.0.3","10.0.0","43.73 μs","41.43 μs","-5.259547221587011","✓","400 B","-",,""
"ListTwoColumnSort","LinqOrderByThenBy","8.0.3","10.0.0","11.19 μs","12.54 μs","12.064343163538874","✗","648 B","312 B","-51.85185185185185","✓"
"ListTwoColumnSort","LinqOrderByThenByWithToList","8.0.3","10.0.0","44.09 μs","38.78 μs","-12.043547289634837","✓","4072 B","3736 B","-8.25147347740668","✓"
"ListTwoColumnSort","ListSortByTwoColumns","8.0.3","10.0.0","118,017.60 μs","109,053.06 μs","-7.595934843616544","✓","400 B","-",,""
"ListTwoColumnSort","LinqOrderByThenBy","8.0.3","10.0.0","3,331.55 μs","3,734.53 μs","12.09587129114076","✗","648 B","312 B","-51.85185185185185","✓"
"ListTwoColumnSort","LinqOrderByThenByWithToList","8.0.3","10.0.0","120,723.69 μs","100,869.24 μs","-16.446192126831114","✓","3200872 B","3200536 B","-0.010497139529478217","≈"
"ListVsArray","PopulateList","9.0.5","10.0.0","24.82 μs","20.20 μs","-18.61402095084609","✓",,,,""
"ListVsArray","PopulateArray","9.0.5","10.0.0","17.88 μs","13.93 μs","-22.091722595078302","✓",,,,""
"ListVsArray","SumList","9.0.5","10.0.0","15.97 μs","16.72 μs","4.69630557294928","≈",,,,""
"ListVsArray","SumArray","9.0.5","10.0.0","13.72 μs","13.70 μs","-0.1457725947521866","≈",,,,""
"ListVsArray","PopulateList","9.0.5","10.0.0","1,677.26 μs","1,999.37 μs","19.20453596937863","✗",,,,""
"ListVsArray","PopulateArray","9.0.5","10.0.0","734.90 μs","1,484.85 μs","102.0478976731528","✗",,,,""
"ListVsArray","SumList","9.0.5","10.0.0","652.82 μs","646.30 μs","-0.9987439110321374","≈",,,,""
"ListVsArray","SumArray","9.0.5","10.0.0","482.32 μs","330.05 μs","-31.570326754022226","✓",,,,""
"ListVsC5List","CreateC5ArrayListOfInt","8.0.1","10.0.0","674.27 μs","424.69 μs","-37.014845684963","✓","1049714 B","1049622 B","-0.008764291988103426","≈"
"ListVsC5List","CreateListOfInt","8.0.1","10.0.0","314.06 μs","289.16 μs","-7.9284213207667324","✓","1049370 B","1049403 B","0.0031447439892506933","≈"
"ListVsC5List","CreateC5ArrayListOfObject","8.0.1","10.0.0","7,469.18 μs","7,032.09 μs","-5.851914132475051","✓","5288134 B","5288162 B","0.0005294873390122111","≈"
"ListVsC5List","CreateListOfObject","8.0.1","10.0.0","7,403.89 μs","6,738.18 μs","-8.991354544705553","✓","5288056 B","5288096 B","0.0007564216415257327","≈"
"ListVsC5List","IterateC5ArrayListOfInt","8.0.1","10.0.0","144.83 μs","147.16 μs","1.6087827107643444","≈","48 B","48 B",,""
"ListVsC5List","IterateListOfInt","8.0.1","10.0.0","62.14 μs","62.56 μs","0.6758931445123914","≈","-","-",,""
"ListVsC5List","IterateC5ArrayListOfObject","8.0.1","10.0.0","242.06 μs","226.14 μs","-6.57688176485169","✓","56 B","56 B",,""
"ListVsC5List","IterateListOfObject","8.0.1","10.0.0","104.46 μs","97.01 μs","-7.131916523071031","✓","-","-",,""
"ListVsMemory","ReadList","9.0.6","9.0.6","5.613 μs","5.613 μs",,"","-","-",,""
"ListVsMemory","ReadReadOnlyMemory","9.0.6","9.0.6","3.687 μs","3.687 μs",,"","-","-",,""
"ListVsMemory","ReadMemory","9.0.6","9.0.6","4.477 μs","4.477 μs",,"","-","-",,""
"ListVsMemory","ReadListForeach","9.0.6","9.0.6","5.937 μs","5.937 μs",,"","-","-",,""
"ListVsMemory","ReadReadOnlyMemoryForeach","9.0.6","9.0.6","3.803 μs","3.803 μs",,"","-","-",,""
"ListVsMemory","WriteList","9.0.6","9.0.6","13.116 μs","13.116 μs",,"","-","-",,""
"ListVsMemory","WriteListLocalVariable","9.0.6","9.0.6","12.508 μs","12.508 μs",,"","-","-",,""
"ListVsMemory","WriteListCollectionsMarshalAsSpan","9.0.6","9.0.6","3.767 μs","3.767 μs",,"","-","-",,""
"ListVsMemory","WriteMemory","9.0.6","9.0.6","3.717 μs","3.717 μs",,"","-","-",,""
"ListVsMemory","RandomAccessList","9.0.6","9.0.6","10.150 μs","10.150 μs",,"","-","-",,""
"ListVsMemory","RandomAccessReadOnlyMemory","9.0.6","9.0.6","10.288 μs","10.288 μs",,"","-","-",,""
"ListVsMemory","CreateList","9.0.6","9.0.6","17.496 μs","17.496 μs",,"","40056 B","40056 B",,""
"ListVsMemory","CreateReadOnlyMemory","9.0.6","9.0.6","6.314 μs","6.314 μs",,"","40024 B","40024 B",,""
"Locking","RegularLock","8.0.2","10.0.0","1.397 ms","1.666 ms","19.255547602004295","✗","6.77 KB","4.85 KB","-28.360413589364846","✓"
"Locking","SemaphoreWait","8.0.2","10.0.0","37.217 ms","144.686 ms","288.76319961308","✗","6.55 KB","5.38 KB","-17.862595419847327","✓"
"Locking","SemaphoreSlimWait","8.0.2","10.0.0","1.401 ms","2.776 ms","98.14418272662384","✗","6.71 KB","5.07 KB","-24.441132637853944","✓"
"Locking","SemaphoreSlimWaitAsync","8.0.2","10.0.0","3.141 ms","3.310 ms","5.380452085323145","✗","1959.4 KB","1957.88 KB","-0.07757476778605603","≈"
"Locking","NitoAsyncMonitor","8.0.2","10.0.0","3.108 ms","4.267 ms","37.29086229086229","✗","3016.28 KB","2967.2 KB","-1.6271698913894062","≈"
"LockOverhead","ReadWithLock","8.0.1","10.0.0","7.0211 ns","7.2012 ns","2.565125122844004","≈",,,,""
"LockOverhead","Read","8.0.1","10.0.0","0.3850 ns","0.3869 ns","0.49350649350649683","≈",,,,""
"LockOverhead","WriteWithLock","8.0.1","10.0.0","8.1861 ns","9.3646 ns","14.39635479654536","✗",,,,""
"LockOverhead","Write","8.0.1","10.0.0","2.4764 ns","2.5062 ns","1.2033597157163733","≈",,,,""
"LockVsInterlockedCompareExchange","ReadAndWriteWithLock","8.0.1","10.0.0","7.343 ns","6.517 ns","-11.248808388941844","✓",,,,""
"LockVsInterlockedCompareExchange","ReadAndWriteWithInterlockedCompareExchange","8.0.1","10.0.0","1.100 ns","1.089 ns","-1.0000000000000109","≈",,,,""
"LookupBenchmark","LookupUsingHashSet","8.0.1","10.0.0","4,520.1 ns","2,361.1 ns","-47.76442999048694","✓","-","-",,""
"LookupBenchmark","LookupUsingList","8.0.1","10.0.0","4,342.1 ns","2,503.4 ns","-42.345869510144865","✓","-","-",,""
"LookupBenchmark","LookupUsingConditional","8.0.1","10.0.0","779.2 ns","785.5 ns","0.8085215605749427","≈","-","-",,""
"LookupBenchmark","LookupUsingSwitch","8.0.1","10.0.0","469.7 ns","476.8 ns","1.5116031509474182","≈","-","-",,""
"LookupBenchmark","LookupUsingRange","8.0.1","10.0.0","624.7 ns","323.4 ns","-48.231150952457185","✓","-","-",,""
"LookupBenchmark","LookupUsingHashSet","8.0.1","10.0.0","453,870.0 ns","232,431.9 ns","-48.78888227906669","✓","-","-",,""
"LookupBenchmark","LookupUsingList","8.0.1","10.0.0","433,523.3 ns","249,997.6 ns","-42.333526248762176","✓","-","-",,""
"LookupBenchmark","LookupUsingConditional","8.0.1","10.0.0","77,427.2 ns","78,021.8 ns","0.7679471813522971","≈","-","-",,""
"LookupBenchmark","LookupUsingSwitch","8.0.1","10.0.0","61,973.5 ns","46,943.5 ns","-24.252301386883104","✓","-","-",,""
"LookupBenchmark","LookupUsingRange","8.0.1","10.0.0","61,915.4 ns","31,341.4 ns","-49.380283418987844","✓","-","-",,""
"LookupBenchmark","LookupUsingHashSet","8.0.1","10.0.0","4,558,966.1 ns","2,374,108.6 ns","-47.92440768533023","✓","-","-",,""
"LookupBenchmark","LookupUsingList","8.0.1","10.0.0","4,334,477.3 ns","2,493,411.2 ns","-42.4749277150442","✓","-","-",,""
"LookupBenchmark","LookupUsingConditional","8.0.1","10.0.0","775,619.2 ns","779,071.9 ns","0.44515401372220675","≈","-","-",,""
"LookupBenchmark","LookupUsingSwitch","8.0.1","10.0.0","620,285.1 ns","469,280.3 ns","-24.34441839728215","✓","-","-",,""
"LookupBenchmark","LookupUsingRange","8.0.1","10.0.0","618,944.3 ns","313,226.9 ns","-49.39336221369193","✓","-","-",,""
"LoopArrayVsList","ForLoopArray","8.0.1","10.0.0","4.588 ns","4.216 ns","-8.108108108108105","✓","-","-",,""
"LoopArrayVsList","ForEachLoopArray","8.0.1","10.0.0","3.803 ns","4.223 ns","11.043912700499604","✗","-","-",,""
"LoopArrayVsList","ForLoopList","8.0.1","10.0.0","12.564 ns","8.275 ns","-34.13721744667303","✓","-","-",,""
"LoopArrayVsList","ForEachLoopList","8.0.1","10.0.0","11.612 ns","8.602 ns","-25.921460558043403","✓","-","-",,""
"LoopArrayVsList","ForLoopArray","8.0.1","10.0.0","143,946.879 ns","63,427.877 ns","-55.93660839287803","✓","-","-",,""
"LoopArrayVsList","ForEachLoopArray","8.0.1","10.0.0","141,808.327 ns","64,298.475 ns","-54.658180968456094","✓","-","-",,""
"LoopArrayVsList","ForLoopList","8.0.1","10.0.0","152,587.442 ns","72,357.262 ns","-52.57980535514842","✓","-","-",,""
"LoopArrayVsList","ForEachLoopList","8.0.1","10.0.0","148,974.359 ns","75,858.456 ns","-49.07952179878149","✓","-","-",,""
"LoopIndexOrLocalVariable","LoopUsingIndex","8.0.1","10.0.0","9.458 ns","9.339 ns","-1.2581941213787247","≈",,,,""
"LoopIndexOrLocalVariable","LoopUsingVariable","8.0.1","10.0.0","7.220 ns","7.232 ns","0.16620498614959078","≈",,,,""
"LoopIndexOrLocalVariable","LoopUsingIndex","8.0.1","10.0.0","98.425 ns","98.585 ns","0.16256032512064678","≈",,,,""
"LoopIndexOrLocalVariable","LoopUsingVariable","8.0.1","10.0.0","68.170 ns","69.266 ns","1.6077453425260433","≈",,,,""
"LoopIndexOrLocalVariable","LoopUsingIndex","8.0.1","10.0.0","935.282 ns","940.107 ns","0.5158871869660628","≈",,,,""
"LoopIndexOrLocalVariable","LoopUsingVariable","8.0.1","10.0.0","625.445 ns","631.340 ns","0.9425289194093776","≈",,,,""
"LoopIndexOrLocalVariable","LoopUsingIndex","8.0.1","10.0.0","93,050.369 ns","93,795.431 ns","0.8007082701627876","≈",,,,""
"LoopIndexOrLocalVariable","LoopUsingVariable","8.0.1","10.0.0","62,377.509 ns","62,738.727 ns","0.5790837207045263","≈",,,,""
"LoopIndexOrLocalVariable","LoopUsingIndex","8.0.1","10.0.0","933,861.613 ns","942,343.864 ns","0.9082984975419406","≈",,,,""
"LoopIndexOrLocalVariable","LoopUsingVariable","8.0.1","10.0.0","625,510.404 ns","633,970.805 ns","1.3525595970742752","≈",,,,""
"ManyProperties","NullablePropertiesCreeateAndSet50Properties","8.0.1","10.0.0","718.3 ns","752.3 ns","4.733398301545315","≈","15.91 KB","15.91 KB",,""
"ManyProperties","SentinelValuesCreeateAndSet50Properties","8.0.1","10.0.0","660.1 ns","637.7 ns","-3.393425238600208","≈","8.1 KB","8.1 KB",,""
"ManyProperties","BitArrayCreeateAndSet50Properties","8.0.1","10.0.0","1,248.1 ns","1,303.0 ns","4.398686002724149","≈","8.88 KB","8.88 KB",,""
"ManyProperties","NullablePropertiesCreeateAndSet50Properties","8.0.1","10.0.0","97,859.5 ns","83,540.6 ns","-14.632100102698251","✓","1585.99 KB","1585.99 KB",,""
"ManyProperties","SentinelValuesCreeateAndSet50Properties","8.0.1","10.0.0","72,671.9 ns","67,573.8 ns","-7.0152287197665","✓","804.74 KB","804.74 KB",,""
"ManyProperties","BitArrayCreeateAndSet50Properties","8.0.1","10.0.0","138,432.7 ns","138,695.2 ns","0.1896228275544723","≈","882.87 KB","882.87 KB",,""
"ManyProperties","NullablePropertiesCreeateAndSet50Properties","8.0.1","10.0.0","59,089,292.6 ns","79,439,034.4 ns","34.43896669698835","✗","158594.42 KB","158595.4 KB","0.0006179284239517213","≈"
"ManyProperties","SentinelValuesCreeateAndSet50Properties","8.0.1","10.0.0","44,245,460.8 ns","54,463,854.7 ns","23.094784674499323","✗","80469.78 KB","80470.44 KB","0.0008201836764105637","≈"
"ManyProperties","BitArrayCreeateAndSet50Properties","8.0.1","10.0.0","80,971,824.5 ns","87,108,784.8 ns","7.579130565348688","✗","88281.82 KB","88282.14 KB","0.0003624755357246067","≈"
"ManySmallFilesVsOneLargeFile","ManySmallFiles","8.0.11","10.0.0","84,101.6 μs","78,602.1 μs","-6.5391145947282805","✓","7967.52 KB","7943.72 KB","-0.2987127738618815","≈"
"ManySmallFilesVsOneLargeFile","OneBigFile","8.0.11","10.0.0","125.7 μs","105.3 μs","-16.2291169451074","✓","39 KB","38.98 KB","-0.051282051282059295","≈"
"MaxByVsOrderByDescending","MaxBy","8.0.3","10.0.0","452.9 ns","240.0 ns","-47.00816957385736","✓","40 B","40 B",,""
"MaxByVsOrderByDescending","OrderByDescendingFirst","8.0.3","10.0.0","667.3 ns","283.5 ns","-57.51536040761277","✓","136 B","128 B","-5.88235294117647","✓"
"MaxByVsOrderByDescending","OrderByDescendingFirstWithUnnecessaryToList","8.0.3","10.0.0","1,435.5 ns","1,677.4 ns","16.85127133402996","✗","2704 B","2736 B","1.183431952662722","≈"
"MaxByVsOrderByDescending","SuperLinqPartialSortByDescendingFirst","8.0.3","10.0.0","697.9 ns","761.5 ns","9.113053446052447","✗","704 B","704 B",,""
"MaxByVsOrderByDescending","MaxBy","8.0.3","10.0.0","443,173.0 ns","375,415.0 ns","-15.289288833029088","✓","40 B","40 B",,""
"MaxByVsOrderByDescending","OrderByDescendingFirst","8.0.3","10.0.0","579,079.1 ns","371,546.5 ns","-35.838385464092894","✓","136 B","128 B","-5.88235294117647","✓"
"MaxByVsOrderByDescending","OrderByDescendingFirstWithUnnecessaryToList","8.0.3","10.0.0","9,080,208.5 ns","11,277,527.2 ns","24.198989483556453","✗","2401784 B","2401806 B","0.0009159857839006339","≈"
"MaxByVsOrderByDescending","SuperLinqPartialSortByDescendingFirst","8.0.3","10.0.0","547,413.8 ns","741,565.4 ns","35.46706349017872","✗","1136 B","1136 B",,""
"MaxOfIntArray","MaxWithLoop","8.0.2","10.0.0","394.86 ns","521.98 ns","32.193688902395785","✗","-","-",,""
"MaxOfIntArray","EnumerableMax","8.0.2","10.0.0","52.69 ns","51.59 ns","-2.0876826722338095","≈","-","-",,""
"MaxOfIntArray","MaxWithLoop","8.0.2","10.0.0","393,478.85 ns","315,673.69 ns","-19.773657465960362","✓","-","-",,""
"MaxOfIntArray","EnumerableMax","8.0.2","10.0.0","130,437.69 ns","66,702.16 ns","-48.86281718113836","✓","-","-",,""
"MaxOfIntList","MaxWithLoop","8.0.1","10.0.0","336.73 ns","535.41 ns","59.00276185668041","✗","-","-",,""
"MaxOfIntList","EnumerableMax","8.0.1","10.0.0","57.67 ns","51.47 ns","-10.75082365181204","✓","-","-",,""
"MaxOfIntList","MaxWithLoop","8.0.1","10.0.0","33,846,473.33 ns","33,503,442.92 ns","-1.0134893720107305","≈","-","-",,""
"MaxOfIntList","EnumerableMax","8.0.1","10.0.0","16,800,733.12 ns","17,682,293.33 ns","5.247153226608703","✗","-","-",,""
"MemoryStreamDispose","WriteMemoryStream","8.0.1","10.0.0","1.973 μs","2.156 μs","9.27521540800811","✗","2.91 KB","2.91 KB",,""
"MemoryStreamDispose","WriteMemoryStreamWithUsing","8.0.1","10.0.0","1.943 μs","2.262 μs","16.417910447761194","✗","2.91 KB","2.91 KB",,""
"MemoryStreamToGuid","MemoryStreamToGuidUsingBitConverter","8.0.7","10.0.0","422.49 ns","331.677 ns","-21.49470993396293","✓","248 B","248 B",,""
"MemoryStreamToGuid","MemoryStreamToGuidUsingToHexString","8.0.7","10.0.0","54.00 ns","50.394 ns","-6.677777777777781","✓","88 B","88 B",,""
"MemoryStreamToGuid","MemoryStreamToGuidUsingSpanAndBigEndian","8.0.7","10.0.0","10.50 ns","8.840 ns","-15.809523809523812","✓","-","-",,""
"MemoryStreamToGuid","MemoryStreamToGuidUsingBinaryPrimitivesChatGPT","8.0.7","10.0.0","14.67 ns","13.789 ns","-6.005453306066805","✓","-","-",,""
"MemoryStreamToGuid","MemoryStreamToGuidUsingReadByteOrThrowChatGPT","8.0.7","10.0.0","49.17 ns","40.619 ns","-17.390685377262564","✓","-","-",,""
"MemoryStreamVsList","WriteMemoryStream","8.0.1","10.0.0","28.05 ns","27.23 ns","-2.923351158645277","≈","376 B","376 B",,""
"MemoryStreamVsList","WriteListOfByte","8.0.1","10.0.0","22.23 ns","16.86 ns","-24.15654520917679","✓","96 B","96 B",,""
"MemoryStreamVsList","WriteMemoryStreamWithInitialCapacity","8.0.1","10.0.0","18.74 ns","17.06 ns","-8.964781216648879","✓","128 B","128 B",,""
"MemoryStreamVsList","WriteListOfByteWithInitialCapacity","8.0.1","10.0.0","16.94 ns","15.27 ns","-9.858323494687141","✓","96 B","96 B",,""
"MemoryStreamVsList","WriteMemoryStream","8.0.1","10.0.0","2,021.45 ns","1,988.62 ns","-1.6240817235153062","≈","2952 B","2952 B",,""
"MemoryStreamVsList","WriteListOfByte","8.0.1","10.0.0","3,421.44 ns","3,059.66 ns","-10.573910400299296","✓","3320 B","3320 B",,""
